url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/zuvan_technologies_inc","the███rev███ure███","https://www.instagram.com/theodorevanburen","2019-06-22T20:39:03.000Z","@bebe_29bebe ...",1,1,"[{""likes_number"":1,""reply"":""@theodorevanburen I love this one super amazing"",""reply_date"":""2019-06-27T13:51:15.000Z"",""reply_user"":""beb███9be███""}]","null","[""@be███29b███""]","https://www.instagram.com/p/BKXOECmAq88/","zuv███tec███log█████████","17974969507267438","1339601264480268092"
"https://www.instagram.com/gretaertl","wit███mpe███tud███","https://www.instagram.com/wittkamper.studio","2022-11-17T19:26:51.000Z","❤️❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@wittkamper.studio ❤️❤️"",""reply_date"":""2022-11-17T23:54:39.000Z"",""reply_user"":""gre███rtl███""}]","null","null","https://www.instagram.com/p/ClEpGl_Jsmc/","gre███rtl███","17881435688762424","2973682426983139740"
"https://www.instagram.com/dumpthevape","aud███_wa███nge███","https://www.instagram.com/audrey_wartinger","2022-04-12T07:11:46.000Z","Thank you for spreading this awareness 😘😘",1,2,"[{""likes_number"":0,""reply"":""@audrey_wartinger Thank you for following along! We hope we are able to help!"",""reply_date"":""2022-04-12T07:12:32.000Z"",""reply_user"":""dum███eva███""},{""likes_number"":1,""reply"":""@dumpthevape you have more than you know “KMK”❌🚭"",""reply_date"":""2022-04-12T07:13:32.000Z"",""reply_user"":""aud███_wa███nge███""}]","null","null","https://www.instagram.com/p/CcPfORiL0lH/","dum███eva███","17913804116440785","2814605612471503175"
"https://www.instagram.com/iphqatar","faa███tha███","https://www.instagram.com/faa.althanii","2022-12-15T18:14:42.000Z","Proud of you♥️",1,1,"[{""likes_number"":0,""reply"":""@faa.althanii ❤️‍🩹❤️‍🩹❤️‍🩹"",""reply_date"":""2022-12-15T19:47:49.000Z"",""reply_user"":""mar███mal███ni""}]","null","null","https://www.instagram.com/p/CmLKVuloFfE/","iph███ar","17970324976974301","2993531850915338180"
"https://www.instagram.com/tamaraszwedo","glo███.y.███ger███","https://www.instagram.com/gloria.y.burger","2021-07-31T00:49:17.000Z","This is so exciting!",1,1,"[{""likes_number"":1,""reply"":""@gloria.y.burger Thank you! It is!!"",""reply_date"":""2021-07-31T01:05:13.000Z"",""reply_user"":""tam███szw███""}]","null","null","https://www.instagram.com/p/CR-JQRWgaDb/","tam███szw███","17982508390391654","2629579932992381147"
"https://www.instagram.com/thehypnotherapyden","knd███bro███","https://www.instagram.com/kndludbrook","2022-09-10T18:49:01.000Z","❤️",1,1,"[{""likes_number"":0,""reply"":""@kndludbrook so great to see her quit 😊"",""reply_date"":""2022-09-10T19:27:35.000Z"",""reply_user"":""the███not███apy██████""}]","null","null","https://www.instagram.com/p/CiVgHaDsFuv/","the███not███apy██████","17959880500962513","2924384779550874543"
"https://www.instagram.com/dr.suchivaidya","dr.███rin███","https://www.instagram.com/dr.veerinder","2023-05-03T19:01:04.000Z","Great Post on Nicotine!👏👏👏👏",1,1,"[{""likes_number"":1,""reply"":""@dr.veerinder thanks Veer!"",""reply_date"":""2023-05-03T19:06:41.000Z"",""reply_user"":""dr.███hiv███ya""}]","null","null","https://www.instagram.com/p/CryrFp_NTPA/","dr.███hiv███ya","18076454983329608","3094725398638179264"
"https://www.instagram.com/mariajfaller","drl███she███","https://www.instagram.com/drlorishemek","2022-02-03T18:52:32.000Z","Great tips Maria! ❤️",1,1,"[{""likes_number"":0,""reply"":""@drlorishemek thank you 😊"",""reply_date"":""2022-02-03T19:32:28.000Z"",""reply_user"":""mar███fal███""}]","null","null","https://www.instagram.com/p/CZhihliPyko/","mar███fal███","17911512149361738","2765643487809317160"
"https://www.instagram.com/gklegalgroup","art███idi███sq","https://www.instagram.com/artdegidio.esq","2023-02-02T05:59:06.000Z","Congrats bro keep it up!",1,1,"[{""likes_number"":1,""reply"":""@artdegidio.esq thanks 😊"",""reply_date"":""2023-02-02T06:12:02.000Z"",""reply_user"":""gkl███lgr███""}]","null","null","https://www.instagram.com/p/CoIgtidP8CQ/","gkl███lgr███","17941588115537828","3028814616269406352"
"https://www.instagram.com/gklegalgroup","kos███x","https://www.instagram.com/kosta_x","2023-02-02T00:12:15.000Z","Congratulations on 1 year!",1,1,"[{""likes_number"":1,""reply"":""@kosta_x thanks brother"",""reply_date"":""2023-02-02T01:05:32.000Z"",""reply_user"":""gkl███lgr███""}]","null","null","https://www.instagram.com/p/CoIgtidP8CQ/","gkl███lgr███","17968422305139723","3028814616269406352"
"https://www.instagram.com/skinteawithmsb","ele███tsm███pa","https://www.instagram.com/elementsmedspa","2023-07-03T09:06:40.000Z","❤️❤️",1,1,"[{""likes_number"":1,""reply"":""@elementsmedspa 🫶🏼"",""reply_date"":""2023-07-04T02:11:52.000Z"",""reply_user"":""ski███awi███sb""}]","null","null","https://www.instagram.com/p/Cswn8cSJZ9X/","ski███awi███sb","17977248293353259","3112163019864776535"
"https://www.instagram.com/emittostyx","tfl███h5","https://www.instagram.com/tfletch5","2020-02-01T09:25:38.000Z","Mixed it's fine!",1,1,"[{""likes_number"":1,""reply"":""@tfletch5 yay! 💜"",""reply_date"":""2020-02-01T16:09:08.000Z"",""reply_user"":""emi███sty███""}]","null","null","https://www.instagram.com/p/B8AQm42ADNg/","emi███sty███","17997956077281993","2233858456295584608"
"https://www.instagram.com/emittostyx","tfl███h5","https://www.instagram.com/tfletch5","2020-02-01T00:42:34.000Z","Endoflex",1,3,"[{""likes_number"":0,""reply"":""@tfletch5 ohhhh that’s a good one! Have you tried it in your Emitto Yet? I love it in mine!💜 That Spearmint. 💚"",""reply_date"":""2020-02-01T01:00:07.000Z"",""reply_user"":""emi███sty███""},{""likes_number"":1,""reply"":""@emittostyx YES! But my current blend is Orange,  Clove and  Bergamot!"",""reply_date"":""2020-02-01T04:13:46.000Z"",""reply_user"":""tfl███h5""},{""likes_number"":0,""reply"":""@tfletch5 ohhhh sounds yummy! Is the clove working out okay? It gummed up our filters pretty good but we might have used a bit too much. I am thinking that pre-mixing a blend like that ahead of time would probably be good... then it could be thinned out more by the other oils. ~Sarah"",""reply_date"":""2020-02-01T05:22:15.000Z"",""reply_user"":""emi███sty███""}]","null","null","https://www.instagram.com/p/B8AQm42ADNg/","emi███sty███","17864010199637180","2233858456295584608"
"https://www.instagram.com/jylaybe","jac███iro███","https://www.instagram.com/jacschiro","2023-04-06T21:55:10.000Z","Me talkin about the Mauri’s combo",1,1,"[{""likes_number"":0,""reply"":""@jacschiro I’m craving some pancakes"",""reply_date"":""2023-04-06T22:05:17.000Z"",""reply_user"":""jyl███e""}]","null","null","https://www.instagram.com/p/CqtdbG8O35Z/","jyl███e","17963434121226723","3075243526791593561"
"https://www.instagram.com/calmmindacademy","ste███n_m███82","https://www.instagram.com/step_on_me3282","2021-07-21T21:35:28.000Z","Today is day 8 for me,my anxiety is out of control and physically im done with smoking withdrawal but im struggling mentally today 😢",1,4,"[{""likes_number"":0,""reply"":""@miss.stephanie1221 with my quit smoking session clients walk out of it a natural non smoker, so no cravings or replacing cigarettes with food or anything else for that matter. You brain is a non smoker by the end of the session. The only catch is that you really have to want to quit"",""reply_date"":""2021-07-22T06:08:42.000Z"",""reply_user"":""cal███nda███emy███""},{""likes_number"":1,""reply"":""@helenlgoadhypnotherapyworks today is day 9 for me im really doing this no matter how hard it gets for me! I was juat hoping that maybe womeone had some tips for my success"",""reply_date"":""2021-07-22T13:46:20.000Z"",""reply_user"":""ste███n_m███82""},{""likes_number"":1,""reply"":""@miss.stephanie1221 a client once said, I just take the next 30 mins, just do the next 30 mins, not sure this helps as it wasn't related to a habit, it was related to anxiety. However, just doing the next 30 mins can seem so much more doable than worrying about the next day or week xx you can do this 👏👏"",""reply_date"":""2021-07-22T14:35:38.000Z"",""reply_user"":""cal███nda███emy███""}]","null","null","https://www.instagram.com/p/CRmgr75o6B6/","cal███nda███emy███","17894150876317054","2622927589733539962"
"https://www.instagram.com/single_eye_hypnosis_scripts","lel███om","https://www.instagram.com/lelsloom","2019-03-21T09:03:46.000Z","👍👍",1,1,"[{""likes_number"":0,""reply"":""@lelsloom thank you"",""reply_date"":""2019-03-21T16:59:29.000Z"",""reply_user"":""sin███_ey███ypn█████████pts███""}]","null","null","https://www.instagram.com/p/BvQ7mqFHG3b/","sin███_ey███ypn█████████pts███","17882140528308272","2004363975447047643"
"https://www.instagram.com/positivitytoby","the███alm███net██████","https://www.instagram.com/thelocalmomsnetwork","2019-02-09T01:29:32.000Z","Please read our story about Vaping & Teens (on our feed); not an easy one but important! 💕",1,1,"[{""likes_number"":0,""reply"":""@thelocalmomsnetwork that’s a really good article! It’s also pretty scary isn’t it! The odd thing is that kids and adults just aren’t getting it! I’ve helped lots of people quit smoking but far less for vaping....people still think it’s fine! Crazy! If ever you know someone who needs help I can work with them via Skype. Keep up the good work with your page...it looks really good! 😍"",""reply_date"":""2019-02-09T05:50:39.000Z"",""reply_user"":""pos███vit███by""}]","null","null","https://www.instagram.com/p/BsFw9c7Fhls/","pos███vit███by","18007394521086909","1947177743084296556"
"https://www.instagram.com/lifecoachandrew","tom███ef","https://www.instagram.com/tomcchef","2024-07-01T18:33:35.000Z","I just discovered your podcast, it is GOLDEN 🔥, amazing work- so positively delivered which is so important for changing mindsets - only a few episodes in (still vaping as I’m pretty sure in the last one you said to keep vaping for now 😂) but importantly feel like an ember of optimism has just sparked for the first time ❤️",1,1,"[{""likes_number"":0,""reply"":""@tomcchef I am so incredibly happy to hear that!!! if you want to speed up the process sign up for the training. It’s going to be so freaking good."",""reply_date"":""2024-07-01T23:53:48.000Z"",""reply_user"":""lif███ach███rew███""}]","null","null","https://www.instagram.com/p/C84yE0lJA0n/","lif███ach███rew███","17916354941855728","3402689752139566375"
"https://www.instagram.com/single_eye_hypnosis","onm███nwa███nni███","https://www.instagram.com/onmyownwayrunning","2019-04-14T10:30:59.000Z","👏👏",1,1,"[{""likes_number"":0,""reply"":""@onmyownwayrunning thank you"",""reply_date"":""2019-04-14T10:33:10.000Z"",""reply_user"":""sin███_ey███ypn██████""}]","null","null","https://www.instagram.com/p/BwOeeKdlTgj/","sin███_ey███ypn██████","18019969540163727","2021687296949303331"
"https://www.instagram.com/tewantinfamilydental","dr.███sty███rcy███","https://www.instagram.com/dr.kristy_percy","2023-07-22T01:30:10.000Z","Fantastic post!",1,1,"[{""likes_number"":0,""reply"":""@dr.kristy_percy glad you liked it 🙂"",""reply_date"":""2023-08-04T22:27:28.000Z"",""reply_user"":""tew███inf███lyd██████""}]","null","null","https://www.instagram.com/p/Cu5LLsbrSog/","tew███inf███lyd██████","17906579993795929","3150598596457212448"
"https://www.instagram.com/xav.abraham","its███ren███e","https://www.instagram.com/itslaurenfaye","2022-07-05T20:50:28.000Z","Oh snap",1,1,"[{""likes_number"":0,""reply"":""@itslaurenfaye 😈😈"",""reply_date"":""2022-07-05T22:05:47.000Z"",""reply_user"":""xav███rah███""}]","null","null","https://www.instagram.com/p/CfTp324rzDg/","xav███rah███","17973389422567070","2869821545976377568"
"https://www.instagram.com/macho.mindset","the███eda███","https://www.instagram.com/therenedays","2024-03-20T22:49:24.000Z","at least my daughter isn’t dead lmao",2,2,"[{""likes_number"":8,""reply"":""@therenedays June 16, 2047"",""reply_date"":""2024-03-21T00:24:44.000Z"",""reply_user"":""mac███min███t""},{""likes_number"":4,""reply"":""@macho.mindset woah buddy, I don't like how you're naming my 43rd birthday"",""reply_date"":""2024-03-21T09:29:10.000Z"",""reply_user"":""sch███bom███""}]","null","null","https://www.instagram.com/p/C4vu2CMPKF9/","mac███min███t","18018737786146728","3328084672994124157"
"https://www.instagram.com/musicnotesonline","luc███s09███","https://www.instagram.com/lucasss09210","2023-03-23T22:18:05.000Z","ayy thanks for coming to crittenden 🙏",1,1,"[{""likes_number"":1,""reply"":""@lucasss09210 ayyyyeee! Crittenden was 🔥🔥🔥 We had a great time rocking with y'all!"",""reply_date"":""2023-03-24T15:49:50.000Z"",""reply_user"":""mus███ote███lin███""}]","null","null","https://www.instagram.com/p/CqExhXQhVYW/","mus███ote███lin███","17898132257770749","3063791443513792022"
"https://www.instagram.com/c_anders818","eli███upp███","https://www.instagram.com/elitesuppz","2023-01-08T22:07:13.000Z","😅😅",1,1,"[{""likes_number"":0,""reply"":""@elitesuppz wut 😏"",""reply_date"":""2023-01-08T22:07:45.000Z"",""reply_user"":""c_a███rs8███""}]","null","null","https://www.instagram.com/p/CnIZ-5yPvN_/","c_a███rs8███","17999466472528565","3010770624713782143"
"https://www.instagram.com/atrociousgaming_","ste███ovi███87","https://www.instagram.com/stefanovich187","2019-09-07T00:24:09.000Z","Old spice swagger in the shower👌🏿👌🏿👌🏿👌🏿",1,1,"[{""likes_number"":1,""reply"":""@v.i_x117 bruh you know ya boi gotta stay fresh 👌"",""reply_date"":""2019-09-07T00:48:16.000Z"",""reply_user"":""atr███ous███ing███""}]","null","null","https://www.instagram.com/p/BjqE4lUHWjB/","atr███ous███ing███","17842826311646561","1795268882003224769"
"https://www.instagram.com/stlouis_ysi","rod███","https://www.instagram.com/rodm07","2023-05-03T21:59:12.000Z","w school",1,1,"[{""likes_number"":1,""reply"":""@rodm07 respect"",""reply_date"":""2023-05-03T21:59:37.000Z"",""reply_user"":""stl███s_y███""}]","null","null","https://www.instagram.com/p/Crko0DYNLV_/","stl███s_y███","18007838734656086","3090774743183570303"
"https://www.instagram.com/oneoncampus","kev███oen███n","https://www.instagram.com/kevinroentgen","2021-02-20T16:14:48.000Z","👏",1,1,"[{""likes_number"":0,""reply"":""@kevinroentgen ❤️❤️👏👏"",""reply_date"":""2021-02-20T16:40:22.000Z"",""reply_user"":""one███amp███""}]","null","null","https://www.instagram.com/p/CLgjr85jKjm/","one███amp███","18140449300090534","2513165544028154086"
"https://www.instagram.com/3danielj","fan███now███s","https://www.instagram.com/fancysnowpeas","2023-10-02T08:59:11.000Z","Vaping is my passion",1,1,"[{""likes_number"":0,""reply"":""@fancysnowpeas 😂😂😂"",""reply_date"":""2023-10-02T09:10:44.000Z"",""reply_user"":""3da███lj""}]","null","null","https://www.instagram.com/p/CxybexrS6gG/","3da███lj","17975604113355818","3202743147193673734"
"https://www.instagram.com/olanaresh","off███ald███een█████████nt","https://www.instagram.com/officialdeuceentertainment","2019-07-10T22:09:32.000Z","Wait ooo.... I thot I saw @iamteeweird ...",1,3,"[{""likes_number"":0,""reply"":""@officialdeuceentertainment yes the campaign is doing fine 😏"",""reply_date"":""2019-07-10T22:11:07.000Z"",""reply_user"":""iam███wei███""},{""likes_number"":0,""reply"":""@iamteeweird ok, just needed to be sure"",""reply_date"":""2019-07-10T22:11:58.000Z"",""reply_user"":""off███ald███een█████████nt""},{""likes_number"":1,""reply"":""@officialdeuceentertainment great project ✌️"",""reply_date"":""2019-07-10T22:13:08.000Z"",""reply_user"":""iam███wei███""}]","null","[""@ia███ewe███""]","https://www.instagram.com/p/BzungSXF9HR/","ola███esh███","17915578909309203","2084777420071096785"
"https://www.instagram.com/sidoarjoterkini","hen███bs_███","https://www.instagram.com/hendrobs_","2021-12-12T01:29:01.000Z","😂😂HOAX",1,1,"[{""likes_number"":0,""reply"":""@hendrobs_ xixixi...😂"",""reply_date"":""2021-12-12T01:41:47.000Z"",""reply_user"":""sid███jot███ini███""}]","null","null","https://www.instagram.com/p/CXXNjlhPFPg/","sid███jot███ini███","17958294784539136","2726707719468504032"
"https://www.instagram.com/chefturbolyng","mgo███eaf███","https://www.instagram.com/mgottleaf","2019-10-15T00:38:18.000Z","@travisandersonphoto",0,1,"[{""likes_number"":1,""reply"":""@mgottleaf i sent him the pictures and a video of the spot. 🤘🤘🤘"",""reply_date"":""2019-10-15T00:47:56.000Z"",""reply_user"":""che███rbo███g""}]","null","[""@tr███san███son██████""]","https://www.instagram.com/p/B3nh5RrHUzq/","che███rbo███g","18073615546188253","2154840018242063594"
"https://www.instagram.com/breakdownriseup","lal███uma███","https://www.instagram.com/lalit4umar","2023-03-28T23:17:57.000Z","W",1,1,"[{""likes_number"":0,""reply"":""@lalittkumarrr W"",""reply_date"":""2023-04-03T00:07:59.000Z"",""reply_user"":""bre███own███eup███""}]","null","null","https://www.instagram.com/p/CqWSsqnPzOs/","bre███own███eup███","17964225566187097","3068722430349357996"
"https://www.instagram.com/nick.ateen","sam███ley███","https://www.instagram.com/samw0rley","2019-12-09T19:13:04.000Z","nick how are you doing",1,4,"[{""likes_number"":1,""reply"":""@nick.ateen how’s the popcorn lung"",""reply_date"":""2019-12-09T19:20:11.000Z"",""reply_user"":""sam███ley███""},{""likes_number"":0,""reply"":""@sam.worley i thought this said popcorn hug, something I would like to know more about @nick.ateen @kevinhart4real"",""reply_date"":""2019-12-09T19:33:13.000Z"",""reply_user"":""mis███bai███man███""},{""likes_number"":0,""reply"":""@baileygore didn’t tag kevin"",""reply_date"":""2019-12-09T19:48:39.000Z"",""reply_user"":""nic███tee███""}]","null","null","https://www.instagram.com/p/B53MidvnOjf/","nic███tee███","17907891982380950","2195278488324073695"
"https://www.instagram.com/breakdownriseup","wok███d","https://www.instagram.com/wokkmad","2024-09-19T01:04:09.000Z","We was turnt😂🔥",1,2,"[{""likes_number"":1,""reply"":""@numskullz_ Thanks for hanging out with us! 😎"",""reply_date"":""2024-09-19T02:14:15.000Z"",""reply_user"":""bre███own███eup███""},{""likes_number"":0,""reply"":""@breakdownriseup anytime🔥"",""reply_date"":""2024-09-19T02:14:42.000Z"",""reply_user"":""wok███d""}]","null","null","https://www.instagram.com/p/DAC3577xz2N/","bre███own███eup███","17899770762051986","3459573337695927693"
"https://www.instagram.com/tlmmfest16","thi███dva███hop███","https://www.instagram.com/thisoldvapeshop","2019-03-07T00:32:14.000Z","❤️❤️❤️",2,1,"[{""likes_number"":1,""reply"":""@thisoldvapeshop 💙🔌🙏🏻🙌🏻"",""reply_date"":""2019-03-07T01:38:20.000Z"",""reply_user"":""tlm███st1███""}]","null","null","https://www.instagram.com/p/Bur3FTDAQT8/","tlm███st1███","18017006215092859","1993929516648563964"
"https://www.instagram.com/chs_vapeclub","jad███cop███ss","https://www.instagram.com/jaden_coppinss","2023-02-04T15:03:57.000Z","frick juul",1,1,"[{""likes_number"":0,""reply"":""@jaden_coppinss Exactly."",""reply_date"":""2023-02-04T15:52:05.000Z"",""reply_user"":""chs███pec███""}]","null","null","https://www.instagram.com/p/CoNksA-uh3g/","chs███pec███","18229442302165235","3030239478673972704"
"https://www.instagram.com/breakdownriseup","xli███gst███","https://www.instagram.com/xlivingston","2023-03-21T03:04:17.000Z","🙌🏾🙌🏾🔥",2,1,"[{""likes_number"":1,""reply"":""@xlivingston You 👏🏽 Did 👏🏽 THAT 👏🏽"",""reply_date"":""2023-03-21T23:24:08.000Z"",""reply_user"":""bre███own███eup███""}]","null","null","https://www.instagram.com/p/CqCOzsIOqCK/","bre███own███eup███","17999294122663484","3063075821292527754"
"https://www.instagram.com/dialogue101app","af_███iaw███","https://www.instagram.com/af_setiawan","2019-04-05T11:24:22.000Z","@kharisa_hap @_panduwicaksono",0,2,"[{""likes_number"":0,""reply"":""@af_setiawan aku takut 😁😁"",""reply_date"":""2019-04-05T11:54:50.000Z"",""reply_user"":""kha███aeu███""},{""likes_number"":0,""reply"":""@kharisa_hap amazingg"",""reply_date"":""2019-04-05T12:20:28.000Z"",""reply_user"":""af_███iaw███""}]","null","[""@kh███sa_███"",""@_p███uwi███son███""]","https://www.instagram.com/p/Bv28Dc4BKi9/","dia███ue1███pp","17942203312278923","2015062003248572605"
"https://www.instagram.com/quit.vape","rya███an","https://www.instagram.com/ryajihan","2024-07-21T05:14:04.000Z","Informasi sangat menarik 👏",1,1,"[{""likes_number"":0,""reply"":""@ryajihan betul sekali😍"",""reply_date"":""2024-07-21T11:23:56.000Z"",""reply_user"":""qui███ape███""}]","null","null","https://www.instagram.com/p/C9NB3ObP_Kc/","qui███ape███","18006744602621877","3408388686096626332"
"https://www.instagram.com/puffs2prevention","yas███er4███","https://www.instagram.com/yashveer4206","2024-05-28T03:47:29.000Z","when I see someone vaping near me I SMACK that vape out grab my strap and finish the job.",2,3,"[{""likes_number"":1,""reply"":""@yashveer4206 I agree"",""reply_date"":""2024-05-28T03:48:47.000Z"",""reply_user"":""ved███_ta███n1""},{""likes_number"":2,""reply"":""@yashveer4206 finish the job = breaking the vape (not the person)"",""reply_date"":""2024-05-28T03:49:11.000Z"",""reply_user"":""yas███er4███""},{""likes_number"":1,""reply"":""@yashveer4206 needed the clarification, thank you🙏🙏"",""reply_date"":""2024-05-28T03:58:00.000Z"",""reply_user"":""ved███_ta███n1""}]","null","null","https://www.instagram.com/p/C7fR_e1P59g/","puf███pre███tio███","17979483092692821","3377497374774501216"
"https://www.instagram.com/twincitydental","cor███big███l","https://www.instagram.com/corriebignell","2021-03-02T19:48:42.000Z","Agreed!! I have shared!",1,1,"[{""likes_number"":1,""reply"":""@corriebignell 🙏🙏🙏thanks! It's so sad but true 😢. Awareness + education can go a long way !"",""reply_date"":""2021-03-02T21:58:58.000Z"",""reply_user"":""twi███tyd███al""}]","null","null","https://www.instagram.com/p/CL7W0mtAk__/","twi███tyd███al","17897409805820552","2520708788437274623"
"https://www.instagram.com/vanishvape","hxn███cra███","https://www.instagram.com/hxnah.crahc","2019-11-01T07:31:03.000Z","Wow didn't know there were so many different flavours! But if its similar to smoking, will there be side effects in the long run? Remember, moderation Bob.",1,1,"[{""likes_number"":1,""reply"":""@hxnah.crahc Great question! Bob will have to discover that for himself, keep reading to find out more!"",""reply_date"":""2019-11-01T09:37:38.000Z"",""reply_user"":""van███vap███""}]","null","null","https://www.instagram.com/p/B4TPzFZleSZ/","van███vap███","17982650407285630","2167145326884283545"
"https://www.instagram.com/evildeviouskreature","gar███rgi███yte███","https://www.instagram.com/garlicrgigabyte","2023-04-09T23:13:54.000Z","WOAH this is so good",1,1,"[{""likes_number"":1,""reply"":""@garlicrbrian THANK YOU GARLIC MAN 😳😳"",""reply_date"":""2023-04-09T23:45:07.000Z"",""reply_user"":""evi███vio███rea██████""}]","null","null","https://www.instagram.com/p/Cq1VYp-uD12/","evi███vio███rea██████","17972447993239145","3077459973697453430"
"https://www.instagram.com/riverside.ent","law███erd███cto██████","https://www.instagram.com/lawriterdirectorgirl","2020-03-02T20:14:42.000Z","I see Yuki! 🙌🙌",1,2,"[{""likes_number"":2,""reply"":""@lawriterdirectorgirl hey I heard that you shoot for Riverside too!"",""reply_date"":""2020-03-02T22:35:48.000Z"",""reply_user"":""yuk███ogu███""},{""likes_number"":2,""reply"":""@yukixnoguchi yes hopefully we’ll work together soon!"",""reply_date"":""2020-03-02T23:20:03.000Z"",""reply_user"":""law███erd███cto██████""}]","null","null","https://www.instagram.com/p/B9PoOL8BpoM/","riv███ide███t","17847490810954914","2256198835087251980"
"https://www.instagram.com/no_vape22","no_███e22███","https://www.instagram.com/no_vape22","2019-01-17T15:23:41.000Z","#quitsmoking #antivape #therealcost",1,1,"[{""likes_number"":0,""reply"":""Vape on 🤟"",""reply_date"":""2019-08-16T00:08:42.000Z"",""reply_user"":""opt███gho███pro███""}]","[""#quitsmoking"",""#antivape"",""#therealcost""]","null","https://www.instagram.com/p/BsvZJqLFHPM/","no_███e22███","17850095359334043","1958894977850569676"
"https://www.instagram.com/sammy_artist_","sam███art███_","https://www.instagram.com/sammy_artist_","2019-03-03T14:24:01.000Z","@artpromoter2018",0,1,"[{""likes_number"":0,""reply"":""@sammy_artist_ #arts_promote #art_footage #freeartpromoter @freeartpromoter\n@artpromoter2018 @artpromoter7\n@art.promote_promo #art_promote_always\n@artpromoter.amino #art_promoter_0"",""reply_date"":""2019-03-03T14:30:32.000Z"",""reply_user"":""sam███art███_""}]","null","[""@ar███omo███201███""]","https://www.instagram.com/p/Buh3CQWlzb2/","sam███art███_","18036434296067026","1991114557830412022"
"https://www.instagram.com/_manh8r_","dre███igf███hea███","https://www.instagram.com/drewsbigforehead","2024-09-04T09:47:26.000Z","look at my doctor dawggg i'm dyingg😭",5,1,"[{""likes_number"":0,""reply"":""@drewsbigforehead HELPPP"",""reply_date"":""2024-09-04T17:38:50.000Z"",""reply_user"":""_ma███r_""}]","null","null","https://www.instagram.com/p/C_eNj4xyyV7/","_ma███r_","17856493161205051","3449254005363647867"
"https://www.instagram.com/hansrevenge","820███uyn███","https://www.instagram.com/820s.quynh","2024-08-27T18:53:01.000Z","#boooovape",0,1,"[{""likes_number"":0,""reply"":""@820s.quynh fr yall just should throw them away in my trash 🙄"",""reply_date"":""2024-08-27T18:55:01.000Z"",""reply_user"":""han███ven███""}]","[""#boooovape""]","null","https://www.instagram.com/p/C_Lt7O9yryZ/","han███ven███","18079391047513282","3444048322666085529"
"https://www.instagram.com/geminicollegeridderkerk","nan███kro███wij██████","https://www.instagram.com/nanda_kroos_wijntje","2023-12-12T10:53:44.000Z","Heel goed dat jullie er zo aandacht aan besteden. Hopelijk heeft het effect!",1,1,"[{""likes_number"":0,""reply"":""@nanda_kroos_wijntje ja inderdaad!"",""reply_date"":""2023-12-14T06:04:21.000Z"",""reply_user"":""anj███aja███""}]","null","null","https://www.instagram.com/p/C0v_aaboR89/","gem███col███eri█████████","18396253633054548","3256099947629584189"
"https://www.instagram.com/breakdownriseup","cul███esh███las██████","https://www.instagram.com/cultureshocklasvegas","2023-09-11T23:52:59.000Z","Excited!!!! 🔥🔥🔥🔥🔥",1,1,"[{""likes_number"":1,""reply"":""@cultureshocklasvegas DANCE TIME 😍"",""reply_date"":""2023-09-12T22:17:36.000Z"",""reply_user"":""bre███own███eup███""}]","null","null","https://www.instagram.com/p/CxEgr3Cv6JH/","bre███own███eup███","18023314417639519","3189818187612922439"
"https://www.instagram.com/callticketron","cal███cke███n","https://www.instagram.com/callticketron","2022-01-29T13:02:37.000Z","Let me add tags like a fool for once I keep forgetting #y2k #grunge #grungeaesthetic #grungefashion #gothaesthetic #softgrunge #antivape #knowtherealcost #quitjuul",1,1,"[]","[""#y2k"",""#grunge"",""#grungeaesthetic"",""#grungefashion"",""#gothaesthetic"",""#softgrunge"",""#antivape"",""#knowtherealcost"",""#quitjuul""]","null","https://www.instagram.com/p/CZUHq3-OoED/","cal███cke███n","18186178438092828","2761866204128379139"
"https://www.instagram.com/addie.sc","gra███ej0███","https://www.instagram.com/gracieej02","2018-08-18T19:00:19.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@gracieej02 ❤️❤️"",""reply_date"":""2018-08-18T19:12:35.000Z"",""reply_user"":""add███sc""}]","null","null","https://www.instagram.com/p/Bmn_nZTFc4f/","add███sc","17957069938108618","1848725956212411935"
"https://www.instagram.com/thomas.hoefler","bai███_do███tt","https://www.instagram.com/bailey_dossett","2020-05-01T17:33:29.000Z","it’s too early should of waited",1,2,"[{""likes_number"":2,""reply"":""@bailey_dossett good thing i dont care about my likes and constantly check photos bc my ego is based off insta"",""reply_date"":""2020-05-01T18:15:27.000Z"",""reply_user"":""tho███.ho███er""},{""likes_number"":1,""reply"":""@thomas.hoefler validation is validation no matter how you get it"",""reply_date"":""2020-05-01T18:15:54.000Z"",""reply_user"":""bai███_do███tt""}]","null","null","https://www.instagram.com/p/B_pykWrHcGs/","tho███.ho███er","17913668428411283","2299591485321757100"
"https://www.instagram.com/iam_danieln","bas███kil███que███","https://www.instagram.com/based_killerqueen","2019-09-13T06:51:08.000Z","Well spoken, this is such a much needed conversation for our generation, way to go Danny!!",1,1,"[{""likes_number"":0,""reply"":""@based_killerqueen gotta address those elephants in the room. Thank you Yadira :)"",""reply_date"":""2019-09-13T18:26:50.000Z"",""reply_user"":""iam███nie███""}]","null","null","https://www.instagram.com/p/B2Uz_bqnRiR/","iam███nie███","17985910102276220","2131557183058155665"
